pairblock,pair,block,water.yr,ecosite,plot,x,y,wspg,c3pg,forb,total.mass,wyr.ppt,f.ppt,cs.ppt,gs.ppt,sp.ppt,lag.wyr,lag.f,lag.cs,lag.gs,lag2.f,lag2.cs,lag2.gs,lag.mass,total.mass.dm,wspg.dm,c3pg.dm,forb.dm
4_4,4,4,2013,Loamy,4,523146.5,4517220,299.03375,43.45875,102.5275,482.62625,240.1572332,66.69212363,26.416,147.0491096,114.9517072,208.0787526,81.31755348,18.288,108.4731991,8.14364339,198.5631809,198.5631809,NA,-518.2272727,-298.0511364,-102.7061364,-14.71034091
4_4,4,4,2014,Loamy,4,523146.5,4517220,677.2525,17.02125,160.5175,1120.86125,495.1104025,188.0459186,76.2,230.8644839,157.8013984,240.1572332,66.69212363,26.416,147.0491096,81.31755348,108.4731991,108.4731991,482.62625,120.0077273,80.16761364,-129.1436364,43.27965909
4_4,4,4,2015,Loamy,4,523146.5,4517220,884.79375,233.10625,116.58875,1458.715,405.790562,79.68472489,60.198,265.9078371,238.0552032,495.1104025,188.0459186,76.2,230.8644839,66.69212363,147.0491096,147.0491096,1120.86125,457.8614773,287.7088636,86.94136364,-0.649090909
4_4,4,4,2016,Loamy,4,523146.5,4517220,339.66875,332.875,43.1225,1009.1175,235.710135,57.94923212,71.374,106.3869029,108.3106477,405.790562,79.68472489,60.198,265.9078371,188.0459186,230.8644839,230.8644839,1458.715,8.263977273,-257.4161364,186.7101136,-74.11534091
4_4,4,4,2017,Loamy,4,523146.5,4517220,724.61375,91.83125,76.155,1006.2275,294.5205213,49.83549431,55.88,188.805027,149.4372043,235.710135,57.94923212,71.374,106.3869029,79.68472489,265.9078371,265.9078371,1009.1175,5.373977273,127.5288636,-54.33363636,-41.08284091
4_4,4,4,2018,Loamy,4,523146.5,4517220,269.435,165.495,16.55,628.345,294.027351,83.51119167,53.34,157.1761593,157.0480935,294.5205213,49.83549431,55.88,188.805027,57.94923212,106.3869029,106.3869029,1006.2275,-372.5085227,-327.6498864,19.33011364,-100.6878409
4_4,4,4,2019,Loamy,4,523146.5,4517220,583.2625,225.45,220.97,1179.41625,336.2991729,14.17331007,90.87602665,231.2498362,279.750937,294.027351,83.51119167,53.34,157.1761593,49.83549431,188.805027,188.805027,628.345,178.5627273,-13.82238636,79.28511364,103.7321591
4_4,4,4,2020,Loamy,4,523146.5,4517220,104.67125,109.26625,0.72625,219.0025,275.0425533,39.23791564,81.81011973,153.9945179,182.4339129,336.2991729,14.17331007,90.87602665,231.2498362,83.51119167,157.1761593,157.1761593,1179.41625,-781.8510227,-492.4136364,-36.89863636,-116.5115909
4_4,4,4,2021,Loamy,4,523146.5,4517220,751.7525,93.66,221.9875,1344.20125,462.6792616,29.86059826,113.4579085,319.3607549,349.9963575,275.0425533,39.23791564,81.81011973,153.9945179,14.17331007,231.2498362,231.2498362,219.0025,343.3477273,154.6676136,-52.50488636,104.7496591
4_4,4,4,2022,Loamy,4,523146.5,4517220,208.2625,84.44125,64.01125,356.99125,280.7297624,55.82762931,67.62197305,157.28016,110.7560919,462.6792616,29.86059826,113.4579085,319.3607549,39.23791564,153.9945179,153.9945179,1344.20125,-643.8622727,-388.8223864,-61.72363636,-53.22659091
4_4,4,4,2023,Loamy,4,523146.5,4517220,1725.1875,211.20875,266.46,2203.885,390.8284692,45.21629651,48.514,297.0981726,241.2034878,280.7297624,55.82762931,67.62197305,157.28016,29.86059826,319.3607549,319.3607549,356.99125,1203.031477,1128.102614,65.04386364,149.2221591
4_5,4,5,2013,Sandy,4,524908,4515105,258.94,157.35625,86.3125,502.60875,245.1944117,67.53094227,26.416,151.2474695,114.778623,203.8520632,80.11340524,18.288,105.450658,8.591666513,216.8355534,216.8355534,NA,-532.6771591,-82.93329545,-213.5990909,-198.9686364
4_5,4,5,2014,Sandy,4,524908,4515105,373.3075,155.80875,137.9925,689.7125,468.9854281,170.1056871,76.2,222.679741,144.8336682,245.1944117,67.53094227,26.416,151.2474695,80.11340524,105.450658,105.450658,502.60875,-345.5734091,31.43420455,-215.1465909,-147.2886364
4_5,4,5,2015,Sandy,4,524908,4515105,692.86125,772.6475,416.89875,1887.86875,400.624123,71.36634994,60.198,269.0597731,233.7392376,468.9854281,170.1056871,76.2,222.679741,67.53094227,151.2474695,151.2474695,689.7125,852.5828409,350.9879545,401.6921591,131.6176136
4_5,4,5,2016,Sandy,4,524908,4515105,249.65625,305.96375,82.2775,778.70375,219.085244,53.67803434,71.374,94.03320968,100.3101439,400.624123,71.36634994,60.198,269.0597731,170.1056871,222.679741,222.679741,1887.86875,-256.5821591,-92.21704545,-64.99159091,-203.0036364
4_5,4,5,2017,Sandy,4,524908,4515105,311.4125,515.18875,248.44375,1075.85375,279.9978065,44.12825546,55.88,179.9895511,152.4058449,219.085244,53.67803434,71.374,94.03320968,71.36634994,269.0597731,269.0597731,778.70375,40.56784091,-30.46079545,144.2334091,-36.83738636
4_5,4,5,2018,Sandy,4,524908,4515105,188.3025,366.78,50.455,692.17375,274.5703005,75.87856504,53.34,145.3517354,147.4613802,279.9978065,44.12825546,55.88,179.9895511,53.67803434,94.03320968,94.03320968,1075.85375,-343.1121591,-153.5707955,-4.175340909,-234.8261364
4_5,4,5,2019,Sandy,4,524908,4515105,159.09875,707.72875,85.10875,1009.48375,338.9145038,13.16174,103.6120876,222.1406762,282.8915832,274.5703005,75.87856504,53.34,145.3517354,44.12825546,179.9895511,179.9895511,692.17375,-25.80215909,-182.7745455,336.7734091,-200.1723864
4_5,4,5,2020,Sandy,4,524908,4515105,70.26125,242.63125,58.36,371.72375,287.7132753,41.1446965,89.59868827,156.9698905,178.8936674,338.9145038,13.16174,103.6120876,222.1406762,75.87856504,145.3517354,145.3517354,1009.48375,-663.5621591,-271.6120455,-128.3240909,-226.9211364
4_5,4,5,2021,Sandy,4,524908,4515105,575.34375,435.85125,576.7575,1678.42375,438.0172249,27.61848231,113.7279027,296.6708399,317.9011131,287.7132753,41.1446965,89.59868827,156.9698905,13.16174,222.1406762,222.1406762,371.72375,643.1378409,233.4704545,64.89590909,291.4763636
4_5,4,5,2022,Sandy,4,524908,4515105,150.37125,93.76,98.54375,342.675,264.8176533,44.75070954,66.21569689,153.8512469,108.3390702,438.0172249,27.61848231,113.7279027,296.6708399,41.1446965,156.9698905,156.9698905,1678.42375,-692.6109091,-191.5020455,-277.1953409,-186.7373864
4_5,4,5,2023,Sandy,4,524908,4515105,731.05125,326.7925,1296.9425,2358.9175,406.0436624,43.96842366,48.514,313.5612387,250.8730923,264.8176533,44.75070954,66.21569689,153.8512469,27.61848231,296.6708399,296.6708399,342.675,1323.631591,389.1779545,-44.16284091,1011.661364
4_6,4,6,2013,Sandy,4,524661.5,4519375,384.205,74.47125,112.4825,613.61,253.4068639,69.58846256,26.416,157.4024014,116.26795,190.7558299,81.27852564,18.288,91.18930422,3.990005048,221.6009238,221.6009238,NA,-656.8673864,73.84670455,-493.6246591,-216.7810227
4_6,4,6,2014,Sandy,4,524661.5,4519375,552.7275,1000.775,108.11,1874.7375,466.39153,185.3924141,76.2,204.7991159,149.7573605,253.4068639,69.58846256,26.416,157.4024014,81.27852564,91.18930422,91.18930422,613.61,604.2601136,242.3692045,432.6790909,-221.1535227
4_6,4,6,2015,Sandy,4,524661.5,4519375,795.7225,668.77625,189.445,1808.39875,381.122437,76.29357244,60.198,244.6308645,222.9657208,466.39153,185.3924141,76.2,204.7991159,69.58846256,157.4024014,157.4024014,1874.7375,537.9213636,485.3642045,100.6803409,-139.8185227
4_6,4,6,2016,Sandy,4,524661.5,4519375,130.91625,1267.72,33.6375,1436.31,230.8767526,57.22436939,71.374,102.2783832,103.3465309,381.122437,76.29357244,60.198,244.6308645,185.3924141,204.7991159,204.7991159,1808.39875,165.8326136,-179.4420455,699.6240909,-295.6260227
4_6,4,6,2017,Sandy,4,524661.5,4519375,211.645,585.4225,118.47125,925.09125,301.0467085,54.26323685,55.88,190.9034717,147.4397643,230.8767526,57.22436939,71.374,102.2783832,76.29357244,244.6308645,244.6308645,1436.31,-345.3861364,-98.71329545,17.32659091,-210.7922727
4_6,4,6,2018,Sandy,4,524661.5,4519375,121.0275,902.89125,53.4825,1103.6375,301.9921715,79.64233439,53.34,169.0098371,167.4326693,301.0467085,54.26323685,55.88,190.9034717,57.22436939,102.2783832,102.2783832,925.09125,-166.8398864,-189.3307955,334.7953409,-275.7810227
4_6,4,6,2019,Sandy,4,524661.5,4519375,142.42125,365.185,1390.3275,1947.67,351.7886458,16.46638277,86.82685292,248.4954102,300.2915451,301.9921715,79.64233439,53.34,169.0098371,54.26323685,190.9034717,190.9034717,1103.6375,677.1926136,-167.9370455,-202.9109091,1061.063977
4_6,4,6,2020,Sandy,4,524661.5,4519375,172.47875,157.75125,51.69125,460.40375,278.2105501,30.56354768,86.31671237,161.3302901,200.1924743,351.7886458,16.46638277,86.82685292,248.4954102,79.64233439,169.0098371,169.0098371,1947.67,-810.0736364,-137.8795455,-410.3446591,-277.5722727
4_6,4,6,2021,Sandy,4,524661.5,4519375,332.66625,283.79625,707.29625,1367.21875,390.897156,25.89371396,113.7044515,251.2989904,280.4220972,278.2105501,30.56354768,86.31671237,161.3302901,16.46638277,248.4954102,248.4954102,460.40375,96.74136364,22.30795455,-284.2996591,378.0327273
4_6,4,6,2022,Sandy,4,524661.5,4519375,99.60625,60.2575,54.7,268.54375,261.822255,43.64270346,67.98423291,150.1953186,103.7334896,390.897156,25.89371396,113.7044515,251.2989904,30.56354768,161.3302901,161.3302901,1367.21875,-1001.933636,-210.7520455,-507.8384091,-274.5635227
4_6,4,6,2023,Sandy,4,524661.5,4519375,470.525,882.00875,802.255,2169.63,424.2169457,51.02616203,48.514,324.6767837,240.3257234,261.822255,43.64270346,67.98423291,150.1953186,25.89371396,251.2989904,251.2989904,268.54375,899.1526136,160.1667045,313.9128409,472.9914773
4_7,4,7,2013,Sandy,3.5,524600.5,4521675,838.70875,145.85125,95.5275,1091.65875,278.8823262,73.48096913,26.416,178.9853571,121.7593458,218.3073976,91.50943507,18.288,108.5099625,4.883540225,223.719284,223.719284,NA,-194.8468561,396.4764394,-290.7285606,-202.5806439
4_7,4,7,2014,Sandy,3.5,524600.5,4521675,824.4475,369.54,87.1875,1681.39125,441.7902466,180.606885,76.2,184.9833616,133.8142849,278.8823262,73.48096913,26.416,178.9853571,91.50943507,108.5099625,108.5099625,1091.65875,394.8856439,382.2151894,-67.03981061,-210.9206439
4_7,4,7,2015,Sandy,3.5,524600.5,4521675,646.0591667,193.8404167,180.1833333,1058.226667,378.9463481,66.90815198,60.198,251.8401962,230.2838403,441.7902466,180.606885,76.2,184.9833616,73.48096913,178.9853571,178.9853571,1681.39125,-228.2789394,203.8268561,-242.7393939,-117.9248106
4_7,4,7,2016,Sandy,3.5,524600.5,4521675,285.98375,639.78125,106.09,1301.6925,244.3164967,61.92141678,71.374,111.0210799,108.6624749,378.9463481,66.90815198,60.198,251.8401962,180.606885,184.9833616,184.9833616,1058.226667,15.18689394,-156.2485606,203.2014394,-192.0181439
4_7,4,7,2017,Sandy,3.5,524600.5,4521675,428.20375,693.06125,137.4425,1259.5025,328.0062618,72.70596649,55.88,199.4202954,155.9948864,244.3164967,61.92141678,71.374,111.0210799,66.90815198,251.8401962,251.8401962,1301.6925,-27.00310606,-14.02856061,256.4814394,-160.6656439
4_7,4,7,2018,Sandy,3.5,524600.5,4521675,205.7275,538.735,35.72375,910.02625,310.1684597,82.35183513,53.34,174.4766246,169.915497,328.0062618,72.70596649,55.88,199.4202954,61.92141678,111.0210799,111.0210799,1259.5025,-376.4793561,-236.5048106,102.1551894,-262.3843939
4_7,4,7,2019,Sandy,3.5,524600.5,4521675,304.7875,442.545,634.84375,1387.6325,343.9837711,18.33428745,73.76555972,251.8839239,292.7212906,310.1684597,82.35183513,53.34,174.4766246,72.70596649,199.4202954,199.4202954,910.02625,101.1268939,-137.4448106,5.965189394,336.7356061
4_7,4,7,2020,Sandy,3.5,524600.5,4521675,124.9575,339.9375,30.06625,520.465,269.602616,32.75801846,79.33981042,157.5047871,186.5015181,343.9837711,18.33428745,73.76555972,251.8839239,82.35183513,174.4766246,174.4766246,1387.6325,-766.0406061,-317.2748106,-96.64231061,-268.0418939
4_7,4,7,2021,Sandy,3.5,524600.5,4521675,395.87,274.485,723.41,1477.26625,346.0393707,27.70030411,113.463962,204.8751046,240.4583447,269.602616,32.75801846,79.33981042,157.5047871,18.33428745,251.8839239,251.8839239,520.465,190.7606439,-46.36231061,-162.0948106,425.3018561
4_7,4,7,2022,Sandy,3.5,524600.5,4521675,186.14125,148.3275,225.8475,649.495,293.2729733,35.93361464,65.94410972,191.395249,99.58250194,346.0393707,27.70030411,113.463962,204.8751046,32.75801846,157.5047871,157.5047871,1477.26625,-637.0106061,-256.0910606,-288.2523106,-72.26064394
4_7,4,7,2023,Sandy,3.5,524600.5,4521675,623.66875,1016.27375,1022.8675,2814.205,410.7289337,45.3008877,48.514,316.914046,211.5461994,293.2729733,35.93361464,65.94410972,191.395249,27.70030411,204.8751046,204.8751046,649.495,1527.699394,181.4364394,579.6939394,724.7593561
4_8,4,8,2013,Sandy,4,526617.5,4522960,815.5,121.56375,23.34375,960.4075,291.4614138,73.65526991,26.416,191.3901439,120.6026733,220.7581446,84.96098211,18.288,117.5091625,7.309517376,232.3598725,232.3598725,NA,-170.7979545,335.2932955,-234.20375,-242.8957955
4_8,4,8,2014,Sandy,4,526617.5,4522960,660.43375,509.4025,25.2275,1234.8225,421.522486,159.9978173,76.2,185.3246687,118.7279798,291.4614138,73.65526991,26.416,191.3901439,84.96098211,117.5091625,117.5091625,960.4075,103.6170455,180.2270455,153.635,-241.0120455
4_8,4,8,2015,Sandy,4,526617.5,4522960,571.765,409.02875,52.7425,1033.60375,386.6052218,65.90977566,60.198,260.4974461,232.1592834,421.522486,159.9978173,76.2,185.3246687,73.65526991,191.3901439,191.3901439,1234.8225,-97.60170455,91.55829545,53.26125,-213.4970455
4_8,4,8,2016,Sandy,4,526617.5,4522960,412.73125,542.165,13.5225,1072.29125,245.7192117,63.29312022,71.374,111.0520915,102.4738441,386.6052218,65.90977566,60.198,260.4974461,159.9978173,185.3246687,185.3246687,1033.60375,-58.91420455,-67.47545455,186.3975,-252.7170455
4_8,4,8,2017,Sandy,4,526617.5,4522960,475.56125,528.575,89.34125,1093.81375,329.891724,91.25101435,55.88,182.7607096,157.8054384,245.7192117,63.29312022,71.374,111.0520915,65.90977566,260.4974461,260.4974461,1072.29125,-37.39170455,-4.645454545,172.8075,-176.8982955
4_8,4,8,2018,Sandy,4,526617.5,4522960,307.24375,316.45875,34.9625,664.92125,327.7657966,87.11916372,53.34,187.3066329,178.0871805,329.891724,91.25101435,55.88,182.7607096,63.29312022,111.0520915,111.0520915,1093.81375,-466.2842045,-172.9629545,-39.30875,-231.2770455
4_8,4,8,2019,Sandy,4,526617.5,4522960,450.5175,319.46625,392.99625,1163.4575,349.9921411,22.27034048,73.20174846,254.5200521,292.6362581,327.7657966,87.11916372,53.34,187.3066329,91.25101435,182.7607096,182.7607096,664.92125,32.25204545,-29.68920455,-36.30125,126.7567045
4_8,4,8,2020,Sandy,4,526617.5,4522960,68.7075,283.80625,4.01,356.52375,292.0869262,50.53223449,78.54771556,163.0069762,186.56971,349.9921411,22.27034048,73.20174846,254.5200521,87.11916372,187.3066329,187.3066329,1163.4575,-774.6817045,-411.4992045,-71.96125,-262.2295455
4_8,4,8,2021,Sandy,4,526617.5,4522960,282.66875,510.94375,287.15,1177.86625,374.5487962,24.35202423,112.5229233,237.6738487,266.8730716,292.0869262,50.53223449,78.54771556,163.0069762,22.27034048,254.5200521,254.5200521,356.52375,46.66079545,-197.5379545,155.17625,20.91045455
4_8,4,8,2022,Sandy,4,526617.5,4522960,148.4075,91.64,11.41625,304.71875,278.9063937,38.11808075,65.59535473,175.1929582,100.6011019,374.5487962,24.35202423,112.5229233,237.6738487,50.53223449,163.0069762,163.0069762,1177.86625,-826.4867045,-331.7992045,-264.1275,-254.8232955
4_8,4,8,2023,Sandy,4,526617.5,4522960,1088.7375,280.3925,1993.9225,3380.83375,471.900353,58.13698118,48.514,365.2493718,239.4293772,278.9063937,38.11808075,65.59535473,175.1929582,24.35202423,237.6738487,237.6738487,304.71875,2249.628295,608.5307955,-75.375,1727.682955
4_9,4,9,2013,Salt Flats,4,526275,4520545,1054.66375,365.5025,3.6325,1449.9025,272.2506626,72.91419848,26.416,172.9204641,119.8159499,196.3883927,81.64744464,18.288,96.45294809,5.492704729,236.6244459,236.6244459,NA,-440.1445833,64.15689394,-255.3253788,-219.6841667
4_9,4,9,2014,Salt Flats,4,526275,4520545,1096.64125,863.2,115.8475,2221.27,441.7891597,182.7605967,76.2,182.828563,127.349783,272.2506626,72.91419848,26.416,172.9204641,81.64744464,96.45294809,96.45294809,1449.9025,331.2229167,106.1343939,242.3721212,-107.4691667
4_9,4,9,2015,Salt Flats,4,526275,4520545,921.5925,1082.04375,106.22625,2203.84625,378.601587,72.51670207,60.198,245.8868849,222.4503132,441.7891597,182.7605967,76.2,182.828563,72.91419848,172.9204641,172.9204641,2221.27,313.7991667,-68.91435606,461.2158712,-117.0904167
4_9,4,9,2016,Salt Flats,4,526275,4520545,657.0029167,514.8729167,9.508333333,1218.115417,240.5931473,60.35048056,71.374,108.8686668,105.3189519,378.601587,72.51670207,60.198,245.8868849,182.7605967,182.828563,182.828563,2203.84625,-671.9316667,-333.5039394,-105.9549621,-213.8083333
4_9,4,9,2017,Salt Flats,4,526275,4520545,559.6575,911.57,146.525,1617.7525,313.9161194,64.41260092,55.88,193.6235185,157.8743566,240.5931473,60.35048056,71.374,108.8686668,72.51670207,245.8868849,245.8868849,1218.115417,-272.2945833,-430.8493561,290.7421212,-76.79166667
4_9,4,9,2018,Salt Flats,4,526275,4520545,1085.60875,682.29625,98.49,1887.18125,321.7097973,81.15446737,53.34,187.2153299,179.0665565,313.9161194,64.41260092,55.88,193.6235185,60.35048056,108.8686668,108.8686668,1617.7525,-2.865833333,95.10189394,61.46837121,-124.8266667
4_9,4,9,2019,Salt Flats,4,526275,4520545,1115.545,726.6575,434.15,2418.14,349.6879281,20.58620885,77.26616042,251.8355588,295.051954,321.7097973,81.15446737,53.34,187.2153299,64.41260092,193.6235185,193.6235185,1887.18125,528.0929167,125.0381439,105.8296212,210.8333333
4_9,4,9,2020,Salt Flats,4,526275,4520545,498.1725,281.75125,57.9775,863.57375,287.1620401,36.33418894,80.60369827,170.2241529,196.672043,349.6879281,20.58620885,77.26616042,251.8355588,81.15446737,187.2153299,187.2153299,2418.14,-1026.473333,-492.3343561,-339.0766288,-165.3391667
4_9,4,9,2021,Salt Flats,4,526275,4520545,1163.02,875.79375,157.765,2315.285,401.6267949,24.5771065,112.9049041,264.1447844,293.8779878,287.1620401,36.33418894,80.60369827,170.2241529,20.58620885,251.8355588,251.8355588,863.57375,425.2379167,172.5131439,254.9658712,-65.55166667
4_9,4,9,2022,Salt Flats,4,526275,4520545,521.92,21.04125,117.99875,660.96,284.8438194,37.37801854,66.28597383,181.179827,107.372035,401.6267949,24.5771065,112.9049041,264.1447844,36.33418894,170.2241529,170.2241529,2315.285,-1229.087083,-468.5868561,-599.7866288,-105.3179167
4_9,4,9,2023,Salt Flats,4,526275,4520545,2221.75125,504.3775,1208.3625,3934.49125,453.7469235,45.76919744,48.514,359.4637261,251.4924859,284.8438194,37.37801854,66.28597383,181.179827,24.5771065,264.1447844,264.1447844,660.96,2044.444167,1231.244394,-116.4503788,985.0458333
5_10,5,10,2013,Salt Flats,5,526774.5,4519025,987.5225,250.05875,16.01125,1270.54625,266.6702808,73.95721652,26.416,166.2970642,117.5619339,205.8218473,79.06469663,18.288,108.4691507,5.402806963,242.9278644,242.9278644,NA,-247.3909091,166.2070455,-199.1728409,-181.2702273
5_10,5,10,2014,Salt Flats,5,526774.5,4519025,1131.69,310.53875,40.02875,1706.08,453.9685925,181.4872811,76.2,196.2813114,132.2548573,266.6702808,73.95721652,26.416,166.2970642,79.06469663,108.4691507,108.4691507,1270.54625,188.1428409,310.3745455,-138.6928409,-157.2527273
5_10,5,10,2015,Salt Flats,5,526774.5,4519025,1455.75125,594.64125,39.82875,2096.27625,376.475303,73.74781866,60.198,242.5294843,218.4929325,453.9685925,181.4872811,76.2,196.2813114,73.95721652,166.2970642,166.2970642,1706.08,578.3390909,634.4357955,145.4096591,-157.4527273
5_10,5,10,2016,Salt Flats,5,526774.5,4519025,717.3475,524.20375,8.13875,1347.91,231.87058,57.54995854,71.374,102.9466215,102.8902223,376.475303,73.74781866,60.198,242.5294843,181.4872811,196.2813114,196.2813114,2096.27625,-170.0271591,-103.9679545,74.97215909,-189.1427273
5_10,5,10,2017,Salt Flats,5,526774.5,4519025,1108.55125,342.62875,107.16875,1563.0575,300.9049551,59.82681681,55.88,185.1981382,152.8252015,231.87058,57.54995854,71.374,102.9466215,73.74781866,242.5294843,242.5294843,1347.91,45.12034091,287.2357955,-106.6028409,-90.11272727
5_10,5,10,2018,Salt Flats,5,526774.5,4519025,908.67625,385.8875,43.39125,1367.2725,301.2464038,79.63016868,53.34,168.2762351,164.3082511,300.9049551,59.82681681,55.88,185.1981382,57.54995854,102.9466215,102.9466215,1563.0575,-150.6646591,87.36079545,-63.34409091,-153.8902273
5_10,5,10,2019,Salt Flats,5,526774.5,4519025,542.16,681.3875,541.51125,1801.73125,338.6354138,18.75972035,85.45290833,234.4227851,285.9724355,301.2464038,79.63016868,53.34,168.2762351,59.82681681,185.1981382,185.1981382,1367.2725,283.7940909,-279.1554545,232.1559091,344.2297727
5_10,5,10,2020,Salt Flats,5,526774.5,4519025,415.2575,265.96125,15.70125,701.95875,272.2381465,34.2833743,83.19278344,154.7619887,186.1354751,338.6354138,18.75972035,85.45290833,234.4227851,79.63016868,168.2762351,168.2762351,1801.73125,-815.9784091,-406.0579545,-183.2703409,-181.5802273
5_10,5,10,2021,Salt Flats,5,526774.5,4519025,494.95125,711.95375,507.0875,1740.59375,460.9582979,24.22687738,112.7803239,323.9510966,352.1708456,272.2381465,34.2833743,83.19278344,154.7619887,18.75972035,234.4227851,234.4227851,701.95875,222.6565909,-326.3642045,262.7221591,309.8060227
5_10,5,10,2022,Salt Flats,5,526774.5,4519025,396.26875,156.6625,32.8025,585.73375,278.8024142,41.55868001,67.14480428,170.0989299,109.8165428,460.9582979,24.22687738,112.7803239,323.9510966,34.2833743,154.7619887,154.7619887,1740.59375,-932.2034091,-425.0467045,-292.5690909,-164.4789773
5_10,5,10,2023,Salt Flats,5,526774.5,4519025,876.29375,717.62375,818.42625,2516.14875,459.4248424,45.41634117,48.514,365.4945013,264.4775338,278.8024142,41.55868001,67.14480428,170.0989299,24.22687738,323.9510966,323.9510966,585.73375,998.2115909,54.97829545,268.3921591,621.1447727
5_7,5,7,2013,Salt Flats,5,525140.5,4522305,606.27625,543.24125,87.52375,1259.175,281.9658542,71.3921382,26.416,184.157716,121.3361759,218.4727889,90.69267258,18.288,109.4921163,5.871681176,227.4862232,227.4862232,NA,-151.9953409,280.8395455,-163.6228409,-210.1211364
5_7,5,7,2014,Salt Flats,5,525140.5,4522305,467.76,878.065,44.93875,1481.85125,429.5691496,170.5530427,76.2,182.8161068,129.7081534,281.9658542,71.3921382,26.416,184.157716,90.69267258,109.4921163,109.4921163,1259.175,70.68090909,142.3232955,171.2009091,-252.7061364
5_7,5,7,2015,Salt Flats,5,525140.5,4522305,438.6275,981.19875,108.84875,1653.67125,370.6191868,66.03797253,60.198,244.3832143,223.0875036,429.5691496,170.5530427,76.2,182.8161068,71.3921382,184.157716,184.157716,1481.85125,242.5009091,113.1907955,274.3346591,-188.7961364
5_7,5,7,2016,Salt Flats,5,525140.5,4522305,83.08125,838.24125,13.65625,1154.09,246.1833751,62.83602405,71.374,111.9733511,107.2077253,370.6191868,66.03797253,60.198,244.3832143,170.5530427,182.8161068,182.8161068,1653.67125,-257.0803409,-242.3554545,131.3771591,-283.9886364
5_7,5,7,2017,Salt Flats,5,525140.5,4522305,385.3475,633.1875,33.165,1051.7,312.3737157,73.31083341,55.88,183.1828823,149.4225332,246.1833751,62.83602405,71.374,111.9733511,66.03797253,244.3832143,244.3832143,1154.09,-359.4703409,59.91079545,-73.67659091,-264.4798864
5_7,5,7,2018,Salt Flats,5,525140.5,4522305,126.2075,580.64625,11.23375,730.66875,314.7157326,86.11616742,53.34,175.2595652,170.2559222,312.3737157,73.31083341,55.88,183.1828823,62.83602405,111.9733511,111.9733511,1051.7,-680.5015909,-199.2292045,-126.2178409,-286.4111364
5_7,5,7,2019,Salt Flats,5,525140.5,4522305,322.15625,1069.6975,307.36375,1906.7925,343.5807923,18.41193275,75.68126702,249.4875925,291.0337014,314.7157326,86.11616742,53.34,175.2595652,73.31083341,183.1828823,183.1828823,730.66875,495.6221591,-3.280454545,362.8334091,9.718863636
5_7,5,7,2020,Salt Flats,5,525140.5,4522305,88.97625,420.8425,69.11625,646.545,275.8311404,35.90427646,80.07705173,159.8498122,186.2981775,343.5807923,18.41193275,75.68126702,249.4875925,86.11616742,175.2595652,175.2595652,1906.7925,-764.6253409,-236.4604545,-286.0215909,-228.5286364
5_7,5,7,2021,Salt Flats,5,525140.5,4522305,139.0975,688.4275,468.26375,1387.095,336.5753312,28.19311754,113.4573729,194.9248408,229.1284674,275.8311404,35.90427646,80.07705173,159.8498122,18.41193275,249.4875925,249.4875925,646.545,-24.07534091,-186.3392045,-18.43659091,170.6188636
5_7,5,7,2022,Salt Flats,5,525140.5,4522305,148.20625,79.7475,218.575,466.5025,283.2180092,36.20244727,66.14942249,180.8661394,99.53243935,336.5753312,28.19311754,113.4573729,194.9248408,35.90427646,159.8498122,159.8498122,1387.095,-944.6678409,-177.2304545,-627.1165909,-79.06988636
5_7,5,7,2023,Salt Flats,5,525140.5,4522305,774.0675,1062.21,1911.40875,3784.7825,429.9551374,48.91456694,48.514,332.5265705,218.773861,283.2180092,36.20244727,66.14942249,180.8661394,28.19311754,194.9248408,194.9248408,466.5025,2373.612159,448.6307955,355.3459091,1613.763864
5_9,5,9,2013,Sandy,5,526522,4520355,465.67375,361.39875,47.495,890.04125,273.3991402,74.35663177,26.416,172.6265084,119.7049374,200.6938029,81.52044947,18.288,100.8853534,5.139080007,241.5432721,241.5432721,NA,-217.5545455,28.65840909,92.43534091,-287.4655682
5_9,5,9,2014,Sandy,5,526522,4520355,459.2825,289.75125,86.985,1274.045,443.0046099,182.5998656,76.2,184.2047443,125.4451559,273.3991402,74.35663177,26.416,172.6265084,81.52044947,100.8853534,100.8853534,890.04125,166.4492045,22.26715909,20.78784091,-247.9755682
5_9,5,9,2015,Sandy,5,526522,4520355,800.63375,270.66375,63.50875,1227.84625,380.6784173,74.24816928,60.198,246.232248,221.5725704,443.0046099,182.5998656,76.2,184.2047443,74.35663177,172.6265084,172.6265084,1274.045,120.2504545,363.6184091,1.700340909,-271.4518182
5_9,5,9,2016,Sandy,5,526522,4520355,166.03375,208.8875,37.27,475.295,240.4720913,60.13295669,71.374,108.9651346,105.2219187,380.6784173,74.24816928,60.198,246.232248,182.5998656,184.2047443,184.2047443,1227.84625,-632.3007955,-270.9815909,-60.07590909,-297.6905682
5_9,5,9,2017,Sandy,5,526522,4520355,410.17375,343.9075,46.6875,802.855,314.4469745,66.49733686,55.88,192.0696377,157.5582915,240.4720913,60.13295669,71.374,108.9651346,74.24816928,246.232248,246.232248,475.295,-304.7407955,-26.84159091,74.94409091,-288.2730682
